transaction_id,client_id,transaction_date,product_type,amount,revenue,status
550,498,2024-11-21,investment,23688.83,473.78,success
551,1653,2024-10-09,credit,84717.62,4235.88,success
552,676,2024-03-01,card,5683.77,85.26,success
553,1824,2024-12-30,card,100.0,1.0,success
554,1052,2023-08-08,credit,31647.68,1582.38,success
555,1357,2024-10-21,card,5466.04,81.99,success
556,1025,2023-04-17,card,1793.97,17.94,success
557,1212,2023-12-28,card,1675.9,16.76,success
558,56,2024-07-28,card,3570.51,35.71,success
559,547,2024-05-03,credit,135886.54,10191.49,success
560,1136,2024-10-12,card,3511.77,35.12,success
561,1822,2024-07-17,card,1952.17,19.52,success
562,1334,2024-10-17,card,100.0,1.5,success
563,36,2024-12-22,card,3779.87,0.0,declined
564,439,2024-11-25,credit,38845.5,2913.41,success
565,1753,2024-11-13,credit,43534.56,2176.73,success
566,1616,2024-07-29,credit,64790.5,0.0,declined
567,1850,2024-01-16,credit,85692.02,4284.6,success
568,595,2024-03-21,credit,65995.05,3299.75,success
569,1601,2024-01-30,card,4716.51,47.17,success
570,1349,2023-08-10,credit,48907.91,2445.4,success
571,1664,2024-06-24,card,3631.4,36.31,success
572,307,2024-06-29,credit,46845.07,2342.25,success
573,1558,2023-11-17,credit,91302.73,6847.7,success
574,1752,2024-09-29,card,870.07,8.7,success
575,619,2024-09-09,credit,34709.06,1735.45,success
576,1133,2024-05-09,credit,62918.24,0.0,declined
577,1396,2024-11-01,card,3806.32,38.06,success
578,357,2024-09-05,credit,55803.63,2790.18,success
579,181,2023-10-12,card,842.37,8.42,success
580,1380,2024-12-20,credit,33385.51,1669.28,success
581,1700,2024-07-08,credit,111042.39,8328.18,success
582,68,2024-04-16,card,2693.04,40.4,success
583,292,2024-08-04,investment,62169.54,1243.39,success
584,692,2024-12-18,card,100.0,1.0,success
585,181,2024-07-18,credit,68846.58,3442.33,success
586,1490,2024-12-09,card,3128.93,31.29,success
587,434,2024-01-29,card,4902.16,73.53,success
588,1488,2024-08-23,investment,105704.84,2114.1,success
589,1705,2024-07-20,credit,59406.89,2970.34,success
590,914,2024-04-24,card,100.0,1.0,success
591,1558,2024-05-12,investment,80556.92,2416.71,success
592,66,2024-04-08,investment,103722.79,2074.46,success
593,1045,2024-12-02,card,1842.83,18.43,success
594,1636,2024-11-21,card,3725.04,55.88,success
595,384,2024-11-27,card,6265.26,93.98,success
596,1836,2024-05-26,card,2825.16,28.25,success
597,1639,2023-07-30,credit,66126.64,3306.33,success
598,1583,2024-12-05,card,3898.91,0.0,declined
599,39,2023-09-23,card,2026.39,20.26,success
600,1309,2024-05-26,card,1603.25,16.03,success
601,822,2024-07-26,card,6280.89,94.21,success
602,602,2024-04-21,investment,130831.76,3924.95,success
603,1621,2024-06-26,investment,90312.78,1806.26,success
604,785,2024-04-17,card,10371.03,155.57,success
605,1360,2024-10-02,card,9141.22,137.12,success
606,1212,2024-04-21,investment,139801.51,2796.03,success
607,671,2024-05-24,credit,47889.5,2394.47,success
608,1267,2024-04-05,card,2597.95,25.98,success
609,1097,2023-12-24,card,5659.48,56.59,success
610,479,2024-01-09,card,4033.81,40.34,success
611,1998,2023-10-17,card,4440.53,0.0,declined
612,561,2024-10-09,card,3744.03,37.44,success
613,101,2024-02-04,credit,36682.98,1834.15,success
614,514,2024-09-27,card,2116.97,21.17,success
615,1780,2024-05-02,credit,32830.48,1641.52,success
616,176,2024-02-19,card,3002.89,45.04,success
617,238,2024-10-06,credit,56095.27,4207.15,success
618,910,2024-12-08,card,2716.74,27.17,success
619,1083,2024-11-27,credit,70932.97,3546.65,success
620,1889,2024-09-09,investment,57142.16,1142.84,success
621,1123,2024-11-28,credit,78936.46,3946.82,success
622,1978,2023-11-20,card,3365.98,33.66,success
623,871,2024-12-30,card,5330.13,53.3,success
624,1978,2024-10-06,card,3106.21,31.06,success
625,495,2023-09-26,credit,36126.43,1806.32,success
626,947,2024-12-03,card,3025.9,30.26,success
627,1538,2024-12-29,card,1378.74,13.79,success
628,755,2024-04-07,credit,69460.69,5209.55,success
629,1321,2024-10-30,card,2323.46,0.0,declined
630,211,2024-12-11,card,2357.97,23.58,success
631,1147,2024-05-28,credit,13288.59,664.43,success
632,1253,2023-12-12,card,2731.2,27.31,success
633,1618,2023-05-10,credit,82840.24,4142.01,success
634,1680,2024-10-24,card,1277.53,12.78,success
635,1412,2024-09-28,card,3356.27,50.34,success
636,140,2024-10-10,card,2085.73,20.86,success
637,541,2024-04-19,credit,65793.46,3289.67,success
638,1415,2024-02-16,card,100.0,0.0,declined
639,270,2024-01-02,investment,73036.49,1460.73,success
640,1783,2024-03-04,card,2734.24,27.34,success
641,1036,2024-07-12,credit,58674.65,2933.73,success
642,1891,2024-06-05,card,3918.36,39.18,success
643,1413,2024-05-05,card,2250.13,22.5,success
644,1361,2024-07-28,card,100.0,1.0,success
645,506,2024-12-05,card,1141.28,17.12,success
646,1130,2024-12-30,card,4991.99,49.92,success
647,32,2024-11-12,card,3174.55,31.75,success
648,1098,2024-05-10,card,3628.36,54.43,success
649,1195,2023-05-01,credit,43987.76,2199.39,success
650,1873,2024-09-19,investment,80334.79,1606.7,success
651,1093,2024-04-07,card,5671.41,85.07,success
652,813,2023-09-15,card,3539.77,53.1,success
653,362,2023-06-25,card,4662.63,46.63,success
654,1673,2024-12-05,investment,46183.15,923.66,success
655,1457,2024-12-23,card,5369.03,80.54,success
656,929,2024-04-29,card,4690.53,46.91,success
657,100,2024-10-11,investment,96981.72,1939.63,success
658,1682,2024-12-13,credit,40330.32,2016.52,success
659,9,2024-11-03,investment,159774.66,4793.24,success
660,1598,2024-11-27,card,2654.45,26.54,success
661,697,2024-12-25,credit,82230.24,6167.27,success
662,1053,2024-12-25,card,1139.97,11.4,success
663,1917,2024-11-06,credit,67996.98,3399.85,success
664,1138,2023-04-08,card,3033.92,45.51,success
665,462,2024-04-01,card,2669.16,26.69,success
666,921,2024-10-22,card,965.18,9.65,success
667,1167,2024-12-17,credit,38857.4,1942.87,success
668,390,2024-11-25,card,2041.92,20.42,success
669,632,2024-12-13,investment,50496.51,1009.93,success
670,682,2024-09-26,credit,100511.6,7538.37,success
671,157,2024-06-15,card,4833.6,48.34,success
672,335,2024-10-23,credit,51243.58,2562.18,success
673,1885,2024-08-21,card,2177.07,21.77,success
674,260,2024-10-30,investment,147252.79,0.0,declined
675,82,2024-12-14,card,2105.51,21.06,success
676,754,2024-12-09,card,7640.46,114.61,success
677,1465,2024-01-11,card,3188.2,31.88,success
678,1969,2024-11-04,card,848.85,8.49,success
679,1196,2024-11-07,card,3803.33,38.03,success
680,1255,2024-08-24,credit,39882.46,1994.12,success
681,720,2024-03-07,investment,93916.38,1878.33,success
682,75,2024-02-22,credit,31495.91,1574.8,success
683,1294,2023-10-31,credit,78839.08,3941.95,success
684,1923,2024-06-14,card,1758.75,17.59,success
685,626,2024-06-08,card,3894.45,38.94,success
686,62,2024-03-21,card,2922.91,29.23,success
687,874,2023-06-18,card,4007.91,40.08,success
688,320,2024-04-03,card,2778.16,0.0,declined
689,102,2024-08-06,card,3947.12,39.47,success
690,1453,2024-06-30,credit,44211.32,2210.57,success
691,874,2023-05-20,credit,42852.62,2142.63,success
692,1746,2024-12-18,credit,90815.61,6811.17,success
693,954,2024-09-08,card,5552.14,0.0,declined
694,255,2024-10-13,credit,111735.54,8380.17,success
695,1556,2024-07-21,card,3500.76,35.01,success
696,570,2024-05-01,credit,60196.5,3009.83,success
697,112,2024-01-11,card,3627.14,36.27,success
698,985,2024-06-30,credit,36501.24,1825.06,success
699,1337,2023-08-12,credit,68939.23,3446.96,success
700,998,2024-01-07,credit,98290.37,7371.78,success
701,461,2024-12-07,card,3388.53,0.0,declined
702,708,2023-12-10,credit,73212.82,5490.96,success
703,887,2024-05-29,card,1610.92,16.11,success
704,1486,2024-06-18,credit,37884.01,2841.3,success
705,1889,2024-04-12,card,5195.52,51.96,success
706,1116,2024-11-23,card,375.03,3.75,success
707,1076,2024-09-26,card,5571.25,55.71,success
708,1829,2024-02-27,card,2604.24,26.04,success
709,520,2024-12-01,credit,37608.0,0.0,declined
710,812,2024-03-27,credit,100.0,7.5,success
711,1122,2024-01-26,credit,75199.6,5639.97,success
712,236,2024-09-26,card,6347.84,95.22,success
713,1925,2024-05-12,investment,90784.58,1815.69,success
714,1398,2024-12-14,credit,58307.59,2915.38,success
715,1605,2024-09-22,card,3947.85,39.48,success
716,927,2024-01-18,card,2169.39,0.0,declined
717,557,2024-03-09,card,5986.35,59.86,success
718,649,2023-05-21,card,1354.57,0.0,declined
719,234,2023-12-26,credit,87044.09,6528.31,success
720,1056,2024-07-25,investment,13293.88,0.0,declined
721,1313,2024-04-21,investment,111371.14,2227.42,success
722,1662,2024-02-15,card,1829.41,27.44,success
723,579,2024-08-25,credit,61138.96,3056.95,success
724,542,2024-08-16,investment,55609.31,1112.19,success
725,114,2024-12-01,card,4408.57,0.0,declined
726,204,2024-07-13,credit,32410.14,1620.51,success
727,1053,2024-10-28,card,4540.93,45.41,success
728,643,2024-12-28,credit,65409.24,4905.69,success
729,474,2024-08-16,card,4584.05,0.0,declined
730,697,2024-12-29,credit,53217.95,3991.35,success
731,253,2024-12-15,card,3450.99,34.51,success
732,1822,2024-10-17,credit,86127.14,0.0,declined
733,905,2024-10-31,investment,66299.72,1325.99,success
734,1946,2024-10-27,card,2383.52,23.84,success
735,386,2024-05-21,card,5551.42,55.51,success
736,62,2024-11-08,card,2377.65,23.78,success
737,515,2024-11-20,card,100.0,1.0,success
738,430,2024-07-26,card,3061.77,30.62,success
739,580,2024-06-29,card,1396.32,13.96,success
740,1561,2024-10-19,card,2342.97,0.0,declined
741,1715,2024-04-02,card,2730.44,40.96,success
742,1165,2023-07-22,credit,63672.37,3183.62,success
743,743,2024-12-21,card,207.73,0.0,declined
744,1324,2024-11-05,card,1852.85,18.53,success
745,675,2024-06-29,credit,129165.89,9687.44,success
746,311,2024-04-12,card,3678.43,36.78,success
747,471,2023-12-24,credit,60083.09,3004.15,success
748,1417,2024-11-15,card,3714.92,37.15,success
749,1666,2024-06-25,investment,51967.67,0.0,declined
750,1469,2024-08-02,card,3594.14,35.94,success
751,1782,2024-09-01,card,1698.95,16.99,success
752,809,2023-08-02,credit,51810.45,0.0,declined
753,172,2024-04-18,card,4294.93,42.95,success
754,576,2023-05-08,card,1005.62,10.06,success
755,31,2024-04-27,credit,25200.68,1260.03,success
756,47,2024-10-19,investment,63184.32,1263.69,success
757,130,2024-11-10,credit,14656.36,732.82,success
758,352,2024-11-27,card,387.63,3.88,success
759,978,2024-06-07,card,4383.26,43.83,success
760,1869,2024-12-27,credit,47404.18,2370.21,success
761,1646,2024-12-14,card,100.0,1.0,success
762,1605,2024-08-17,card,3304.83,33.05,success
763,58,2024-04-11,card,3851.22,38.51,success
764,1130,2024-12-28,investment,76103.82,0.0,declined
765,812,2024-08-12,card,5736.43,86.05,success
766,1354,2023-03-28,card,3204.1,32.04,success
767,768,2023-07-09,credit,39776.54,1988.83,success
768,1848,2024-12-30,card,3062.81,30.63,success
769,683,2024-06-07,card,2520.4,25.2,success
770,1407,2024-12-30,card,3099.71,31.0,success
771,1186,2024-12-01,credit,10756.35,537.82,success
772,997,2024-09-02,credit,47727.26,2386.36,success
773,286,2024-12-15,card,5626.26,56.26,success
774,1095,2024-10-27,credit,25323.64,1266.18,success
775,1791,2024-10-05,investment,71687.72,1433.75,success
776,1478,2024-12-09,credit,38370.75,1918.54,success
777,886,2024-11-26,credit,69927.77,3496.39,success
778,1591,2024-04-01,credit,87151.82,4357.59,success
779,1859,2024-01-01,card,2138.2,21.38,success
780,397,2024-10-13,credit,64331.87,0.0,declined
781,1539,2024-12-26,credit,5666.69,283.33,success
782,26,2024-02-16,card,2804.72,28.05,success
783,313,2024-10-08,credit,75944.61,3797.23,success
784,126,2023-06-14,card,1811.6,18.12,success
785,1432,2024-12-03,card,4495.05,0.0,declined
786,1589,2024-12-07,investment,57562.11,1151.24,success
787,1222,2023-11-20,card,4215.45,42.15,success
788,811,2024-10-28,credit,50246.87,2512.34,success
789,188,2024-11-29,card,969.47,9.69,success
790,698,2024-03-12,card,2752.67,0.0,declined
791,1841,2024-10-18,card,4373.8,43.74,success
792,810,2024-07-19,card,2395.67,23.96,success
793,716,2024-12-18,card,2727.16,27.27,success
794,1508,2023-06-05,credit,52267.31,2613.37,success
795,450,2024-12-16,card,4154.53,62.32,success
796,523,2024-08-08,credit,73870.49,0.0,declined
797,1895,2024-11-10,card,4871.11,73.07,success
798,1378,2023-09-02,credit,49346.88,0.0,declined
799,986,2024-09-28,card,4854.93,48.55,success
800,658,2023-08-10,credit,40747.11,2037.36,success
801,597,2024-11-22,card,2387.5,23.88,success
802,100,2024-07-12,card,4183.47,41.83,success
803,616,2024-11-05,card,2350.52,23.51,success
804,948,2024-11-09,credit,20962.53,0.0,declined
805,1582,2024-06-04,investment,119344.42,2386.89,success
806,556,2024-12-30,card,1287.88,12.88,success
807,278,2024-10-29,investment,128374.93,2567.5,success
808,1717,2024-08-21,credit,43562.66,2178.13,success
809,1723,2024-11-24,credit,63976.54,3198.83,success
810,1650,2024-11-24,card,3367.62,50.51,success
811,491,2024-02-25,card,1680.1,16.8,success
812,255,2024-11-21,card,7328.98,109.93,success
813,381,2024-08-08,card,3402.21,34.02,success
814,892,2024-12-02,card,1958.02,19.58,success
815,542,2024-11-22,card,1560.22,15.6,success
816,1288,2024-12-22,credit,45501.61,2275.08,success
817,1634,2024-10-29,card,3817.75,38.18,success
818,825,2024-03-06,credit,53603.24,2680.16,success
819,879,2024-11-27,credit,61297.28,0.0,declined
820,1353,2024-08-19,card,3961.57,59.42,success
821,1139,2024-11-25,card,2419.94,24.2,success
822,1300,2024-12-06,card,3478.98,34.79,success
823,1512,2024-09-09,investment,52196.4,1043.93,success
824,281,2024-03-21,credit,15770.35,788.52,success
825,1299,2024-08-22,card,3019.98,30.2,success
826,773,2024-10-26,investment,150683.87,3013.68,success
827,843,2024-10-01,card,2807.32,42.11,success
828,719,2023-05-17,card,2144.89,21.45,success
829,1920,2024-08-11,investment,96390.65,1927.81,success
830,328,2024-05-07,card,3453.17,34.53,success
831,211,2024-12-27,card,3040.03,30.4,success
832,727,2024-03-27,card,4054.01,0.0,declined
833,923,2024-12-14,card,3250.33,32.5,success
834,552,2024-09-19,card,3775.37,37.75,success
835,26,2024-09-29,investment,145604.19,2912.08,success
836,27,2024-02-14,card,4534.75,45.35,success
837,702,2024-08-26,investment,92821.34,1856.43,success
838,1107,2024-06-21,card,1217.27,12.17,success
839,1920,2024-08-16,credit,35852.23,1792.61,success
840,1970,2024-01-25,card,1483.58,14.84,success
841,682,2024-07-06,credit,47985.79,3598.93,success
842,413,2024-12-18,card,5733.97,86.01,success
843,167,2023-12-13,card,2629.08,26.29,success
844,1724,2024-09-01,credit,66931.39,3346.57,success
845,169,2024-10-21,card,3864.34,38.64,success
846,1825,2024-08-24,credit,29830.37,1491.52,success
847,229,2024-04-13,card,2928.32,29.28,success
848,1633,2024-12-21,card,3861.46,0.0,declined
849,367,2024-07-24,card,2938.43,0.0,declined
850,528,2024-12-19,card,3383.08,33.83,success
851,791,2023-12-06,credit,8997.26,449.86,success
852,1671,2024-12-26,card,5007.6,75.11,success
853,1562,2024-09-05,card,3662.51,36.63,success
854,1888,2024-10-11,card,3887.51,38.88,success
855,524,2023-11-14,credit,40324.87,3024.37,success
856,1096,2024-03-17,card,3526.49,52.9,success
857,1669,2024-07-22,credit,37324.36,1866.22,success
858,106,2023-08-17,card,3997.66,0.0,declined
859,732,2024-03-27,credit,51142.9,3835.72,success
860,1909,2024-07-24,card,7327.24,109.91,success
861,965,2024-02-04,card,3181.37,31.81,success
862,1713,2024-08-14,credit,42617.0,2130.85,success
863,1306,2024-11-10,credit,65226.85,3261.34,success
864,133,2024-09-14,investment,168833.24,5065.0,success
865,534,2024-12-30,card,4206.55,42.07,success
866,975,2024-04-08,card,2856.19,28.56,success
867,269,2024-06-02,card,5046.97,75.7,success
868,1436,2024-12-12,credit,24560.05,1228.0,success
869,673,2024-09-15,investment,47965.33,959.31,success
870,1643,2023-02-12,card,2337.77,23.38,success
871,791,2024-02-13,credit,67612.19,3380.61,success
872,1889,2024-08-02,investment,47412.9,948.26,success
873,1771,2024-09-25,card,2945.59,29.46,success
874,18,2024-11-29,card,2570.42,25.7,success
875,1778,2024-12-08,card,2378.07,23.78,success
876,117,2024-07-24,card,3627.1,0.0,declined
877,798,2024-07-31,card,3348.32,33.48,success
878,1818,2023-06-06,card,1953.96,19.54,success
879,1168,2024-07-30,card,4388.91,43.89,success
880,1741,2024-11-22,card,1236.77,12.37,success
881,551,2024-05-01,credit,38982.85,1949.14,success
882,929,2024-11-09,card,7006.01,70.06,success
883,1690,2023-07-24,card,1306.96,13.07,success
884,1712,2024-01-18,card,3846.45,38.46,success
885,1985,2023-12-01,investment,96698.9,1933.98,success
886,753,2024-06-30,credit,36697.31,0.0,declined
887,422,2024-05-23,card,6940.64,104.11,success
888,1922,2023-05-13,card,489.24,0.0,declined
889,1393,2024-07-27,investment,77179.63,1543.59,success
890,646,2024-05-25,card,2941.76,29.42,success
891,558,2024-02-08,card,3622.97,36.23,success
892,50,2024-06-12,investment,122645.1,2452.9,success
893,678,2024-05-25,investment,195838.69,5875.16,success
894,106,2024-05-25,card,3200.98,32.01,success
895,1240,2024-12-21,investment,81932.8,1638.66,success
896,658,2024-10-20,card,3122.57,31.23,success
897,1947,2024-05-14,card,2999.8,30.0,success
898,1449,2024-12-09,card,5687.67,56.88,success
899,1096,2024-01-21,card,4562.62,68.44,success
900,988,2024-12-01,card,194.91,1.95,success
901,842,2023-10-18,card,506.7,0.0,declined
902,1809,2024-12-05,investment,62097.25,1241.94,success
903,1783,2024-11-19,credit,100.0,5.0,success
904,446,2023-05-29,card,2329.16,23.29,success
905,1949,2024-04-20,investment,83717.96,1674.36,success
906,1210,2024-10-18,credit,61304.64,3065.23,success
907,70,2024-10-13,card,2045.15,0.0,declined
908,1998,2023-09-12,card,1223.29,12.23,success
909,150,2024-11-20,card,3059.8,30.6,success
910,1270,2024-11-26,card,6728.88,100.93,success
911,774,2024-12-25,credit,60666.86,4550.01,success
912,1562,2024-09-02,credit,47690.34,2384.52,success
913,1959,2024-02-25,credit,70980.01,3549.0,success
914,1676,2024-01-25,card,3495.16,34.95,success
915,1123,2024-09-03,card,2855.57,28.56,success
916,1934,2024-08-04,card,3524.62,35.25,success
917,1302,2024-11-03,credit,113472.3,0.0,declined
918,1587,2024-02-03,card,932.47,9.32,success
919,1687,2023-08-13,card,580.47,0.0,declined
920,944,2024-11-18,card,3104.22,0.0,declined
921,455,2024-12-24,card,3599.39,35.99,success
922,1128,2024-12-09,credit,8011.71,400.59,success
923,946,2024-10-19,card,3772.41,0.0,declined
924,601,2024-09-28,credit,45985.2,0.0,declined
925,653,2024-05-25,card,2461.41,24.61,success
926,725,2023-11-23,card,1920.26,19.2,success
927,233,2024-08-03,card,6994.66,104.92,success
928,1418,2024-10-29,credit,27410.29,1370.51,success
